subcategory,rank_in_subcategory,percentile_in_subcategory,Source title,tier,Publisher,SJR,impact_index,cluster_raw
PoliticalScienceAndIR,534,55.804311774461034,International Review of Sociology,D: Acceptable,Taylor & Francis,0.436,2.219385249926348,2
PoliticalScienceAndIR,535,55.72139303482587,African Security,D: Acceptable,Taylor & Francis,0.435,2.2095649612098596,2
PoliticalScienceAndIR,536,55.63847429519071,Contemporary Southeast Asia,D: Acceptable,ISEAS - Yusof Ishak Institute,0.434,2.1997446724933716,2
PoliticalScienceAndIR,536,55.63847429519071,Global Responsibility to Protect,D: Acceptable,Brill,0.434,2.1997446724933716,2
PoliticalScienceAndIR,536,55.63847429519071,Journal of Deliberative Democracy,D: Acceptable,International Association for Public Participation,0.434,2.1997446724933716,2
PoliticalScienceAndIR,537,55.55555555555556,Social Analysis,D: Acceptable,Berghahn,0.431,2.1702838063439067,2
PoliticalScienceAndIR,537,55.55555555555556,Cultural Politics,D: Acceptable,Duke University Press,0.431,2.1702838063439067,2
PoliticalScienceAndIR,538,55.472636815920396,Global Discourse,D: Acceptable,Bristol University Press,0.43,2.1604635176274183,2
PoliticalScienceAndIR,539,55.389718076285234,Ulumuna,D: Acceptable,Universitas Islam Negeri (UIN) Mataram,0.426,2.1211823627614654,2
PoliticalScienceAndIR,540,55.30679933665008,Pastoral Psychology,D: Acceptable,Springer Nature,0.425,2.111362074044977,2
PoliticalScienceAndIR,541,55.223880597014926,International Journal of Comparative and Applied Criminal Justice,D: Acceptable,Taylor & Francis,0.424,2.1015417853284886,2
PoliticalScienceAndIR,541,55.223880597014926,Space and Polity,D: Acceptable,Taylor & Francis,0.424,2.1015417853284886,2
PoliticalScienceAndIR,541,55.223880597014926,Intelligence and National Security,D: Acceptable,Taylor & Francis,0.424,2.1015417853284886,2
PoliticalScienceAndIR,541,55.223880597014926,Harvard Journal of Law and Public Policy,D: Acceptable,Harvard University,0.424,2.1015417853284886,2
PoliticalScienceAndIR,542,55.140961857379764,Humor,D: Acceptable,Walter de Gruyter,0.423,2.091721496612,2
PoliticalScienceAndIR,542,55.140961857379764,International Journal of Development Issues,D: Acceptable,Emerald Publishing,0.423,2.091721496612,2
PoliticalScienceAndIR,543,55.0580431177446,Journal of Public Affairs Education,D: Acceptable,Taylor & Francis,0.421,2.072080919179024,2
PoliticalScienceAndIR,543,55.0580431177446,East Asia,D: Acceptable,Springer Nature,0.421,2.072080919179024,2
PoliticalScienceAndIR,543,55.0580431177446,Community Development,D: Acceptable,Taylor & Francis,0.421,2.072080919179024,2
PoliticalScienceAndIR,544,54.975124378109456,Island Studies Journal,D: Acceptable,Beewolf Press Limited,0.42,2.0622606304625353,2
PoliticalScienceAndIR,545,54.8922056384743,Al-Jami'ah,D: Acceptable,UIN Sunan Kalijaga,0.419,2.0524403417460473,2
PoliticalScienceAndIR,546,54.80928689883914,Asian Social Work and Policy Review,D: Acceptable,John Wiley & Sons,0.417,2.032799764313071,2
PoliticalScienceAndIR,546,54.80928689883914,Journal of International Studies,D: Acceptable,Centre of Sociological Research,0.417,2.032799764313071,2
PoliticalScienceAndIR,547,54.72636815920397,Politics and the Life Sciences,D: Acceptable,Cambridge University Press,0.416,2.0229794755965824,2
PoliticalScienceAndIR,547,54.72636815920397,Journal of East Asian Studies,D: Acceptable,Cambridge University Press,0.416,2.0229794755965824,2
PoliticalScienceAndIR,547,54.72636815920397,Childhood,D: Acceptable,SAGE,0.416,2.0229794755965824,2
PoliticalScienceAndIR,547,54.72636815920397,Society Register,D: Acceptable,Uniwersytet im. Adama Mickiewicza w Poznaniu,0.416,2.0229794755965824,2
PoliticalScienceAndIR,548,54.643449419568825,Dynamics of Asymmetric Conflict: Pathways toward Terrorism and Genocide,D: Acceptable,Taylor & Francis,0.415,2.013159186880094,2
PoliticalScienceAndIR,549,54.56053067993367,Modern China,D: Acceptable,SAGE,0.414,2.003338898163606,2
PoliticalScienceAndIR,550,54.47761194029851,Peacebuilding,D: Acceptable,Taylor & Francis,0.413,1.9935186094471178,2
PoliticalScienceAndIR,550,54.47761194029851,Journal of Empirical Theology,D: Acceptable,Brill,0.413,1.9935186094471178,2
PoliticalScienceAndIR,550,54.47761194029851,Journal of International Dispute Settlement,D: Acceptable,Oxford University Press,0.413,1.9935186094471178,2
PoliticalScienceAndIR,551,54.39469320066335,Politics and Policy,D: Acceptable,John Wiley & Sons,0.412,1.9836983207306293,2
PoliticalScienceAndIR,551,54.39469320066335,European Journal of Cultural and Political Sociology,D: Acceptable,Taylor & Francis,0.412,1.9836983207306293,2
PoliticalScienceAndIR,552,54.31177446102819,Communist and Post-Communist Studies,D: Acceptable,University of California Press,0.41,1.964057743297653,2
PoliticalScienceAndIR,552,54.31177446102819,Ocean Development and International Law,D: Acceptable,Taylor & Francis,0.41,1.964057743297653,2
PoliticalScienceAndIR,552,54.31177446102819,Revista Espanola de Investigaciones Sociologicas,D: Acceptable,Centro de Investigaciones Sociologicas,0.41,1.964057743297653,2
PoliticalScienceAndIR,553,54.22885572139303,International Journal of Political Economy,D: Acceptable,Taylor & Francis,0.409,1.9542374545811647,2
PoliticalScienceAndIR,553,54.22885572139303,South African Journal of International Affairs,C: Preferred,Taylor & Francis,0.409,1.9542374545811647,2
PoliticalScienceAndIR,553,54.22885572139303,Anti-Trafficking Review,D: Acceptable,Global Alliance Against Traffic in Women,0.409,1.9542374545811647,2
PoliticalScienceAndIR,554,54.14593698175787,Journal of International and Comparative Social Policy,D: Acceptable,Cambridge University Press,0.408,1.9444171658646763,2
PoliticalScienceAndIR,555,54.063018242122716,Statistics and Public Policy,D: Acceptable,Taylor & Francis,0.407,1.934596877148188,2
PoliticalScienceAndIR,555,54.063018242122716,Journal of Law and Courts,D: Acceptable,Cambridge University Press,0.407,1.934596877148188,2
PoliticalScienceAndIR,555,54.063018242122716,Journal of Latin American Studies,D: Acceptable,Cambridge University Press,0.407,1.934596877148188,2
PoliticalScienceAndIR,556,53.98009950248757,Review of Economics and Political Science,D: Acceptable,Emerald Publishing,0.406,1.9247765884317,2
PoliticalScienceAndIR,556,53.98009950248757,Partecipazione e Conflitto,D: Acceptable,University of Salento,0.406,1.9247765884317,2
PoliticalScienceAndIR,557,53.8971807628524,Zeitschrift fur die Neutestamentliche Wissenschaft und die Kunde der Alteren Kirche,D: Acceptable,Walter de Gruyter,0.405,1.9149562997152119,2
PoliticalScienceAndIR,557,53.8971807628524,Journal of Eastern African Studies,B: Excellent,Taylor & Francis,0.405,1.9149562997152119,2
PoliticalScienceAndIR,557,53.8971807628524,Practice,D: Acceptable,Taylor & Francis,0.405,1.9149562997152119,2
PoliticalScienceAndIR,558,53.81426202321724,Journal of Chinese Religions,D: Acceptable,Johns Hopkins University Press,0.404,1.9051360109987239,2
PoliticalScienceAndIR,558,53.81426202321724,Ethics and Social Welfare,D: Acceptable,Taylor & Francis,0.404,1.9051360109987239,2
PoliticalScienceAndIR,559,53.73134328358209,Moral Philosophy and Politics,D: Acceptable,Walter de Gruyter,0.403,1.8953157222822357,2
PoliticalScienceAndIR,559,53.73134328358209,Learning and Teaching,D: Acceptable,Berghahn,0.403,1.8953157222822357,2
PoliticalScienceAndIR,559,53.73134328358209,Nordic Journal of Media Studies,D: Acceptable,Walter de Gruyter,0.403,1.8953157222822357,2
PoliticalScienceAndIR,559,53.73134328358209,Middle East Critique,C: Preferred,Taylor & Francis,0.403,1.8953157222822357,2
PoliticalScienceAndIR,560,53.64842454394694,State and Local Government Review,D: Acceptable,SAGE,0.402,1.885495433565747,2
PoliticalScienceAndIR,560,53.64842454394694,HTS Teologiese Studies / Theological Studies,D: Acceptable,AOSIS (Pty) Ltd,0.402,1.885495433565747,2
PoliticalScienceAndIR,560,53.64842454394694,Journal of Global Buddhism,D: Acceptable,University of Lucerne,0.402,1.885495433565747,2
PoliticalScienceAndIR,560,53.64842454394694,Smith College Studies in Social Work,D: Acceptable,Taylor & Francis,0.402,1.885495433565747,2
PoliticalScienceAndIR,561,53.565505804311776,Contemporary Islam,D: Acceptable,Springer Nature,0.401,1.8756751448492588,2
PoliticalScienceAndIR,562,53.482587064676615,Regional Statistics,D: Acceptable,Hungarian Central Statistical Office,0.4,1.8658548561327708,2
PoliticalScienceAndIR,563,53.39966832504146,Journal of Intercultural Studies,D: Acceptable,Taylor & Francis,0.399,1.8560345674162826,2
PoliticalScienceAndIR,564,53.316749585406306,Contemporary Jewry,D: Acceptable,Springer Nature,0.398,1.846214278699794,2
PoliticalScienceAndIR,565,53.233830845771145,Jurnal Pendidikan Islam,D: Acceptable,Faculty of Tarbiya and Teacher Training UIN Sunan Gunung,0.397,1.8363939899833057,2
PoliticalScienceAndIR,566,53.15091210613598,China International Strategy Review,D: Acceptable,Springer Nature,0.396,1.8265737012668177,2
PoliticalScienceAndIR,566,53.15091210613598,Historical Social Research,D: Acceptable,GESIS - Leibniz Institute for the Social Sciences,0.396,1.8265737012668177,2
PoliticalScienceAndIR,566,53.15091210613598,Critical and Radical Social Work,D: Acceptable,Policy Press,0.396,1.8265737012668177,2
PoliticalScienceAndIR,567,53.06799336650083,Uluslararasi Iliskiler,D: Acceptable,International Relations Council of Turkey,0.395,1.8167534125503295,2
PoliticalScienceAndIR,567,53.06799336650083,Housing and Society,D: Acceptable,Taylor & Francis,0.395,1.8167534125503295,2
PoliticalScienceAndIR,568,52.98507462686567,"Global Security - Health, Science and Policy",D: Acceptable,Taylor & Francis,0.394,1.8069331238338409,2
PoliticalScienceAndIR,568,52.98507462686567,International Journal of Children's Rights,D: Acceptable,Brill,0.394,1.8069331238338409,2
PoliticalScienceAndIR,569,52.902155887230506,Ethics and International Affairs,D: Acceptable,Cambridge University Press,0.393,1.7971128351173526,2
PoliticalScienceAndIR,570,52.81923714759535,MedieKultur,D: Acceptable,Society of Media Researchers In Denmark,0.392,1.7872925464008644,2
PoliticalScienceAndIR,570,52.81923714759535,Power and Education,D: Acceptable,SAGE,0.392,1.7872925464008644,2
PoliticalScienceAndIR,571,52.736318407960205,Global Studies of Childhood,D: Acceptable,SAGE,0.391,1.777472257684376,2
PoliticalScienceAndIR,571,52.736318407960205,Bogoslovni Vestnik,D: Acceptable,Univerza v Ljubljani,0.391,1.777472257684376,2
PoliticalScienceAndIR,571,52.736318407960205,Religions,D: Acceptable,Multidisciplinary Digital Publishing Institute (MDPI),0.391,1.777472257684376,2
PoliticalScienceAndIR,571,52.736318407960205,International Review of Public Policy,D: Acceptable,International Public Policy Association,0.391,1.777472257684376,2
PoliticalScienceAndIR,571,52.736318407960205,Nordic Journal of International Law,D: Acceptable,Brill,0.391,1.777472257684376,2
PoliticalScienceAndIR,572,52.653399668325044,Baltic Region,D: Acceptable,Immanuel Kant Baltic Federal University,0.39,1.7676519689678878,2
PoliticalScienceAndIR,572,52.653399668325044,Journal of Contemporary East Asia Studies,D: Acceptable,Taylor & Francis,0.39,1.7676519689678878,2
PoliticalScienceAndIR,572,52.653399668325044,Asian Journal of Law and Society,D: Acceptable,Cambridge University Press,0.39,1.7676519689678878,2
PoliticalScienceAndIR,573,52.570480928689875,Journal of World Investment and Trade,D: Acceptable,Brill,0.389,1.7578316802513996,2
PoliticalScienceAndIR,573,52.570480928689875,Journal of Aging and Environment,D: Acceptable,Taylor & Francis,0.389,1.7578316802513996,2
PoliticalScienceAndIR,573,52.570480928689875,"International Journal of Law, Policy and the Family",D: Acceptable,Oxford University Press,0.389,1.7578316802513996,2
PoliticalScienceAndIR,574,52.48756218905473,Millennial Asia,D: Acceptable,SAGE,0.388,1.7480113915349114,2
PoliticalScienceAndIR,574,52.48756218905473,Economic and Political Studies,D: Acceptable,Taylor & Francis,0.388,1.7480113915349114,2
PoliticalScienceAndIR,575,52.404643449419574,Studies in American Political Development,D: Acceptable,Cambridge University Press,0.387,1.738191102818423,2
PoliticalScienceAndIR,576,52.32172470978441,Lex Scientia Law Review,D: Acceptable,Universitas Negeri Semarang,0.384,1.7087302366689583,2
PoliticalScienceAndIR,577,52.23880597014925,Asia and the Pacific Policy Studies,D: Acceptable,John Wiley & Sons,0.383,1.6989099479524699,2
PoliticalScienceAndIR,577,52.23880597014925,Journal of Intergenerational Relationships,D: Acceptable,Taylor & Francis,0.383,1.6989099479524699,2
PoliticalScienceAndIR,577,52.23880597014925,Novum Testamentum,D: Acceptable,Brill,0.383,1.6989099479524699,2
PoliticalScienceAndIR,577,52.23880597014925,"Vestnik Sankt-Peterburgskogo Universiteta, Filosofiia i Konfliktologiia",D: Acceptable,Saint Petersburg State University,0.383,1.6989099479524699,2
PoliticalScienceAndIR,578,52.1558872305141,Global Economic Review,D: Acceptable,Taylor & Francis,0.382,1.6890896592359816,2
PoliticalScienceAndIR,578,52.1558872305141,Contemporary South Asia,D: Acceptable,Taylor & Francis,0.382,1.6890896592359816,2
PoliticalScienceAndIR,579,52.07296849087895,American Journal of Economics and Sociology,D: Acceptable,John Wiley & Sons,0.381,1.6792693705194934,2
PoliticalScienceAndIR,580,51.99004975124378,Digital Government: Research and Practice,D: Acceptable,Association for Computing Machinery,0.38,1.6694490818030052,2
PoliticalScienceAndIR,580,51.99004975124378,Russia in Global Affairs,D: Acceptable,Foreign Policy Research Foundation,0.38,1.6694490818030052,2
PoliticalScienceAndIR,580,51.99004975124378,Law and Policy,D: Acceptable,John Wiley & Sons,0.38,1.6694490818030052,2
PoliticalScienceAndIR,581,51.90713101160862,Review of Faith and International Affairs,D: Acceptable,Taylor & Francis,0.379,1.6596287930865168,2
PoliticalScienceAndIR,581,51.90713101160862,Middle East Policy,D: Acceptable,John Wiley & Sons,0.379,1.6596287930865168,2
PoliticalScienceAndIR,582,51.824212271973465,Asia and the Global Economy,D: Acceptable,Elsevier,0.378,1.6498085043700286,2
PoliticalScienceAndIR,582,51.824212271973465,Culture and Psychology,D: Acceptable,SAGE,0.378,1.6498085043700286,2
PoliticalScienceAndIR,582,51.824212271973465,"International Journal of Law, Crime and Justice",D: Acceptable,Elsevier,0.378,1.6498085043700286,2
PoliticalScienceAndIR,582,51.824212271973465,Rethinking Marxism,D: Acceptable,Taylor & Francis,0.378,1.6498085043700286,2
PoliticalScienceAndIR,583,51.741293532338304,Jurnal Ilmiah Islam Futura,D: Acceptable,Universitas Islam Negeri Ar-Raniry,0.377,1.6399882156535404,2
PoliticalScienceAndIR,583,51.741293532338304,Christian Bioethics,D: Acceptable,Oxford University Press,0.377,1.6399882156535404,2
PoliticalScienceAndIR,583,51.741293532338304,Estudios Fronterizos,D: Acceptable,Universidad Autonoma de Baja California,0.377,1.6399882156535404,2
PoliticalScienceAndIR,583,51.741293532338304,Canadian Journal of Sociology,D: Acceptable,University of Alberta Library,0.377,1.6399882156535404,2
PoliticalScienceAndIR,584,51.65837479270314,Baltic Journal of Economics,D: Acceptable,Taylor & Francis,0.376,1.6301679269370521,2
PoliticalScienceAndIR,584,51.65837479270314,Constitutional Political Economy,D: Acceptable,Springer Nature,0.376,1.6301679269370521,2
PoliticalScienceAndIR,585,51.575456053067995,South Asian Diaspora,D: Acceptable,Taylor & Francis,0.375,1.6203476382205637,2
PoliticalScienceAndIR,585,51.575456053067995,Hasanuddin Law Review,D: Acceptable,"Faculty of Law, Universitas Hasanuddin",0.375,1.6203476382205637,2
PoliticalScienceAndIR,585,51.575456053067995,Labor Studies Journal,D: Acceptable,SAGE,0.375,1.6203476382205637,2
PoliticalScienceAndIR,586,51.49253731343284,International Journal of Care and Caring,D: Acceptable,Policy Press,0.374,1.6105273495040755,2
PoliticalScienceAndIR,586,51.49253731343284,Scottish Journal of Political Economy,D: Acceptable,John Wiley & Sons,0.374,1.6105273495040755,2
PoliticalScienceAndIR,587,51.40961857379768,Journal of Public Child Welfare,D: Acceptable,Taylor & Francis,0.372,1.590886772071099,2
PoliticalScienceAndIR,587,51.40961857379768,Al-'Adalah,D: Acceptable,Universitas Islam Negeri Raden Intan Lampung,0.372,1.590886772071099,2
PoliticalScienceAndIR,587,51.40961857379768,Nordic Journal of Migration Research,D: Acceptable,Helsinki University Press,0.372,1.590886772071099,2
PoliticalScienceAndIR,587,51.40961857379768,Conflict and Society,D: Acceptable,Berghahn,0.372,1.590886772071099,2
PoliticalScienceAndIR,588,51.32669983416251,Journal for the Study of Spirituality,D: Acceptable,Taylor & Francis,0.371,1.5810664833546106,2
PoliticalScienceAndIR,589,51.243781094527364,Scientia et Fides,D: Acceptable,Nicolaus Copernicus University,0.37,1.5712461946381224,2
PoliticalScienceAndIR,590,51.16086235489221,Journal of Community Practice,D: Acceptable,Taylor & Francis,0.369,1.5614259059216342,2
PoliticalScienceAndIR,590,51.16086235489221,European Labour Law Journal,D: Acceptable,SAGE,0.369,1.5614259059216342,2
PoliticalScienceAndIR,591,51.07794361525705,Journal of Al-Tamaddun,D: Acceptable,"Academy of Islamic Studies, Dept of Islamic History and Civilization, University of Malaya",0.368,1.5516056172051458,2
PoliticalScienceAndIR,591,51.07794361525705,DiGeSt - Journal of Diversity and Gender Studies,D: Acceptable,Universiteit Gent,0.368,1.5516056172051458,2
PoliticalScienceAndIR,591,51.07794361525705,Southeast European and Black Sea Studies,D: Acceptable,Taylor & Francis,0.368,1.5516056172051458,2
PoliticalScienceAndIR,591,51.07794361525705,Journal of Adult Protection,D: Acceptable,Emerald Publishing,0.368,1.5516056172051458,2
PoliticalScienceAndIR,592,50.99502487562189,Journal of Beliefs and Values,D: Acceptable,Taylor & Francis,0.367,1.5417853284886576,2
PoliticalScienceAndIR,592,50.99502487562189,East European Politics and Societies,D: Acceptable,SAGE,0.367,1.5417853284886576,2
PoliticalScienceAndIR,593,50.91210613598673,"Journal of Religion, Spirituality and Aging",D: Acceptable,Taylor & Francis,0.366,1.5319650397721694,2
PoliticalScienceAndIR,593,50.91210613598673,Hague Journal of Diplomacy,D: Acceptable,Brill,0.366,1.5319650397721694,2
PoliticalScienceAndIR,593,50.91210613598673,International Negotiation,D: Acceptable,Brill,0.366,1.5319650397721694,2
PoliticalScienceAndIR,594,50.829187396351585,Social Compass,D: Acceptable,SAGE,0.365,1.5221447510556811,2
PoliticalScienceAndIR,594,50.829187396351585,International Indigenous Policy Journal,D: Acceptable,Scholarship at Western,0.365,1.5221447510556811,2
PoliticalScienceAndIR,594,50.829187396351585,Journal of World Trade,D: Acceptable,Kluwer Law International,0.365,1.5221447510556811,2
PoliticalScienceAndIR,594,50.829187396351585,Canadian Foreign Policy Journal,D: Acceptable,Taylor & Francis,0.365,1.5221447510556811,2
PoliticalScienceAndIR,595,50.74626865671642,Administratie si Management Public,D: Acceptable,Academy of Economic Studies from Bucharest,0.364,1.5123244623391927,2
PoliticalScienceAndIR,595,50.74626865671642,Contemporary British History,D: Acceptable,Taylor & Francis,0.364,1.5123244623391927,2
PoliticalScienceAndIR,595,50.74626865671642,International Criminal Law Review,D: Acceptable,Brill,0.364,1.5123244623391927,2
PoliticalScienceAndIR,596,50.663349917081256,Journal of Digital Media and Policy,D: Acceptable,Intellect Publishers,0.363,1.5025041736227045,2
PoliticalScienceAndIR,596,50.663349917081256,Journal of Southeast Asian Economies,D: Acceptable,ISEAS - Yusof Ishak Institute,0.363,1.5025041736227045,2
PoliticalScienceAndIR,597,50.58043117744611,"World Journal of Entrepreneurship, Management and Sustainable Development",D: Acceptable,World Association for Sustainable Development,0.362,1.4926838849062163,2
PoliticalScienceAndIR,597,50.58043117744611,Journal of Religion and Spirituality in Social Work,D: Acceptable,Taylor & Francis,0.362,1.4926838849062163,2
PoliticalScienceAndIR,597,50.58043117744611,Somatechnics,D: Acceptable,Edinburgh University Press,0.362,1.4926838849062163,2
PoliticalScienceAndIR,598,50.49751243781094,Illness Crisis and Loss,D: Acceptable,Baywood Publishing Co. Inc.,0.361,1.482863596189728,2
PoliticalScienceAndIR,598,50.49751243781094,Political Anthropological Research on International Social Sciences,D: Acceptable,Brill,0.361,1.482863596189728,2
PoliticalScienceAndIR,599,50.41459369817578,Forum for Social Economics,D: Acceptable,Taylor & Francis,0.359,1.4632230187567514,2
PoliticalScienceAndIR,600,50.33167495854063,Journal of ASEAN Studies,D: Acceptable,Bina Nusantara University,0.358,1.4534027300402632,2
PoliticalScienceAndIR,600,50.33167495854063,Thesis Eleven,D: Acceptable,SAGE,0.358,1.4534027300402632,2
PoliticalScienceAndIR,601,50.24875621890548,IAFOR Journal of Education,D: Acceptable,The International Academic Forum (IAFOR),0.356,1.4337621526072866,2
PoliticalScienceAndIR,602,50.165837479270316,Journal of Pastoral Care and Counseling,D: Acceptable,SAGE,0.355,1.4239418638907981,2
PoliticalScienceAndIR,602,50.165837479270316,Zeitschrift fur Soziologie,D: Acceptable,Walter de Gruyter,0.355,1.4239418638907981,2
PoliticalScienceAndIR,603,50.082918739635154,Central Asian Affairs,D: Acceptable,Brill,0.352,1.3944809977413335,2
PoliticalScienceAndIR,603,50.082918739635154,Journal of Ethnic and Cultural Studies,D: Acceptable,Florida Gulf Coast University,0.352,1.3944809977413335,2
PoliticalScienceAndIR,604,50,Japan Forum,D: Acceptable,Taylor & Francis,0.351,1.384660709024845,2
PoliticalScienceAndIR,605,49.91708126036484,"International Journal of Migration, Health and Social Care",D: Acceptable,Emerald Publishing,0.35,1.3748404203083568,2
PoliticalScienceAndIR,605,49.91708126036484,Studies in the Education of Adults,D: Acceptable,Taylor & Francis,0.35,1.3748404203083568,2
PoliticalScienceAndIR,606,49.834162520729684,Pacific Affairs,D: Acceptable,University of British Columbia,0.349,1.3650201315918686,2
PoliticalScienceAndIR,607,49.75124378109452,Creativity Studies,D: Acceptable,Vilnius Gediminas Technical University,0.348,1.3551998428753804,2
PoliticalScienceAndIR,607,49.75124378109452,Revista de Estudios Sociales,D: Acceptable,"Universidad de los Andes, Colombia",0.348,1.3551998428753804,2
PoliticalScienceAndIR,607,49.75124378109452,Novum Jus,D: Acceptable,Universidad Catolica de Colombia,0.348,1.3551998428753804,2
PoliticalScienceAndIR,607,49.75124378109452,Journal of Political Science Education,D: Acceptable,Taylor & Francis,0.348,1.3551998428753804,2
PoliticalScienceAndIR,608,49.66832504145937,Adoption and Fostering,D: Acceptable,SAGE,0.347,1.345379554158892,2
PoliticalScienceAndIR,608,49.66832504145937,China Journal of Social Work,D: Acceptable,Taylor & Francis,0.347,1.345379554158892,2
PoliticalScienceAndIR,608,49.66832504145937,Columbia Journal of Transnational Law,D: Acceptable,Columbia Law Review Association,0.347,1.345379554158892,2
PoliticalScienceAndIR,608,49.66832504145937,Journal of Human Rights Practice,D: Acceptable,Oxford University Press,0.347,1.345379554158892,2
PoliticalScienceAndIR,609,49.58540630182421,Asian Philosophy,D: Acceptable,Taylor & Francis,0.346,1.3355592654424038,2
PoliticalScienceAndIR,610,49.50248756218906,Political Science,D: Acceptable,Taylor & Francis,0.345,1.3257389767259156,2
PoliticalScienceAndIR,611,49.41956882255389,Journal for the Cognitive Science of Religion,D: Acceptable,Equinox Publishing Ltd,0.344,1.3159186880094274,2
PoliticalScienceAndIR,611,49.41956882255389,University of New South Wales Law Journal,D: Acceptable,University of New South Wales Law Journal,0.344,1.3159186880094274,2
PoliticalScienceAndIR,612,49.336650082918744,Journal of Balkan and Near Eastern Studies,D: Acceptable,Taylor & Francis,0.343,1.3060983992929396,2
PoliticalScienceAndIR,613,49.25373134328358,Journal of Qur'anic Studies,D: Acceptable,Edinburgh University Press,0.342,1.2962781105764514,2
PoliticalScienceAndIR,614,49.17081260364843,Public Administration and Policy,D: Acceptable,Emerald Publishing,0.341,1.286457821859963,2
PoliticalScienceAndIR,614,49.17081260364843,Japanese Journal of Political Science,D: Acceptable,Cambridge University Press,0.341,1.286457821859963,2
PoliticalScienceAndIR,614,49.17081260364843,Sociologica,D: Acceptable,University of Bologna,0.341,1.286457821859963,2
PoliticalScienceAndIR,615,49.08789386401327,Kolner Zeitschrift fur Soziologie und Sozialpsychologie,D: Acceptable,Forschungsinstitut fur Soziologie,0.34,1.2766375331434747,2
PoliticalScienceAndIR,615,49.08789386401327,Defense and Security Analysis,D: Acceptable,Taylor & Francis,0.34,1.2766375331434747,2
PoliticalScienceAndIR,615,49.08789386401327,Modern and Contemporary France,D: Acceptable,Taylor & Francis,0.34,1.2766375331434747,2
PoliticalScienceAndIR,616,49.00497512437811,Zygon,D: Acceptable,Open Library of Humanities,0.339,1.2668172444269865,2
PoliticalScienceAndIR,616,49.00497512437811,Journal for the Study of the Old Testament,D: Acceptable,SAGE,0.339,1.2668172444269865,2
PoliticalScienceAndIR,617,48.92205638474295,Journal of Religion in Europe,D: Acceptable,Brill,0.338,1.2569969557104983,2
PoliticalScienceAndIR,617,48.92205638474295,Asian Affairs,D: Acceptable,Taylor & Francis,0.338,1.2569969557104983,2
PoliticalScienceAndIR,617,48.92205638474295,Revista Espanola de Sociologia,D: Acceptable,Federacion Espanola de Sociologia,0.338,1.2569969557104983,2
PoliticalScienceAndIR,618,48.8391376451078,Method and Theory in the Study of Religion,D: Acceptable,Brill,0.337,1.2471766669940099,2
PoliticalScienceAndIR,618,48.8391376451078,Chinese Journal of International Law,D: Acceptable,Oxford University Press,0.337,1.2471766669940099,2
PoliticalScienceAndIR,618,48.8391376451078,BMS Bulletin of Sociological Methodology/ Bulletin de Methodologie Sociologique,D: Acceptable,SAGE,0.337,1.2471766669940099,2
PoliticalScienceAndIR,618,48.8391376451078,Social Identities,D: Acceptable,Taylor & Francis,0.337,1.2471766669940099,2
PoliticalScienceAndIR,619,48.756218905472636,Scienze Regionali,D: Acceptable,Societa Editrice Il Mulino,0.336,1.2373563782775217,2
PoliticalScienceAndIR,619,48.756218905472636,Ius Canonicum,D: Acceptable,Servicio de Publicaciones de la Universidad de Navarra,0.336,1.2373563782775217,2
PoliticalScienceAndIR,619,48.756218905472636,Refuge,D: Acceptable,York University Libraries,0.336,1.2373563782775217,2
PoliticalScienceAndIR,620,48.673300165837475,Journal of Theoretical Politics,D: Acceptable,SAGE,0.335,1.2275360895610332,2
PoliticalScienceAndIR,621,48.59038142620232,Maastricht Journal of European and Comparative Law,D: Acceptable,SAGE,0.334,1.2177158008445452,2
PoliticalScienceAndIR,622,48.50746268656716,Counseling and Values,D: Acceptable,Brill,0.333,1.2078955121280568,2
PoliticalScienceAndIR,622,48.50746268656716,Food and Foodways,D: Acceptable,Taylor & Francis,0.333,1.2078955121280568,2
PoliticalScienceAndIR,623,48.424543946932005,NanoEthics,D: Acceptable,Springer Nature,0.332,1.1980752234115686,2
PoliticalScienceAndIR,623,48.424543946932005,International Studies in Catholic Education,D: Acceptable,Taylor & Francis,0.332,1.1980752234115686,2
PoliticalScienceAndIR,623,48.424543946932005,"Sikh Formations: Religion, Culture, Theory",D: Acceptable,Taylor & Francis,0.332,1.1980752234115686,2
PoliticalScienceAndIR,623,48.424543946932005,Demokratizatsiya,D: Acceptable,"Institute for European Russian and Eurasian Studies, The George Washington University",0.332,1.1980752234115686,2
PoliticalScienceAndIR,624,48.34162520729684,AHURI Final Report,D: Acceptable,Australian Housing and Urban Research Institute,0.331,1.1882549346950801,2
PoliticalScienceAndIR,624,48.34162520729684,Journal of Poverty,D: Acceptable,Taylor & Francis,0.331,1.1882549346950801,2
PoliticalScienceAndIR,625,48.258706467661696,Journal of Integrated Care,D: Acceptable,Emerald Publishing,0.33,1.1784346459785922,2
PoliticalScienceAndIR,625,48.258706467661696,Central and Eastern European Migration Review,D: Acceptable,Polska Akademia Nauk,0.33,1.1784346459785922,2
PoliticalScienceAndIR,625,48.258706467661696,History of the Family,D: Acceptable,Taylor & Francis,0.33,1.1784346459785922,2
PoliticalScienceAndIR,626,48.175787728026535,Iconos,D: Acceptable,FLACSO Ecuador,0.329,1.1686143572621037,2
PoliticalScienceAndIR,627,48.09286898839138,Historical Materialism,D: Acceptable,Brill,0.327,1.148973779829127,2
